symbol_id;time_exchange;time_coinapi;uuid;price;size;taker_side
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:18:02.0000000Z;2018-04-07T00:18:02.9928722Z;c7a52e26-3bda-4bec-a212-6af9b0d2999c;6618.300000000;0.033465370;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:18:02.0000000Z;2018-04-07T00:18:03.0712355Z;45fb97c9-394c-4faa-951a-e96e079292f6;6614.940000000;0.010792960;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:18:02.0000000Z;2018-04-07T00:18:03.1960173Z;03e2e112-d654-45ef-9eed-7ddfc9de55a4;6614.940000000;0.005767410;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:18:03.0000000Z;2018-04-07T00:18:03.3043765Z;32f4aca8-1c14-4d41-bf0d-aa6235e27fe9;6614.240000000;0.264083460;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:18:13.0000000Z;2018-04-07T00:18:13.3679682Z;b7182b2a-6f34-49d5-934b-7a8ec58c8515;6611.140000000;0.215652590;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:18:13.0000000Z;2018-04-07T00:18:13.4941238Z;6926d8b3-7bba-4c59-b576-ebbb3cccd7df;6611.140000000;0.061270750;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:19:39.0000000Z;2018-04-07T00:19:39.7841553Z;e3b6ab57-c888-42a6-ad5d-e74a8e56ba1f;6616.340000000;0.005277160;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:19:48.0000000Z;2018-04-07T00:19:48.8390880Z;75eeeeb4-a380-4891-b794-a356b68d1abe;6617.000000000;0.015227790;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:20:09.0000000Z;2018-04-07T00:20:10.1998611Z;ac036fa4-0184-48e6-862d-838f6c22ab4f;6616.340000000;0.034630840;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:20:10.0000000Z;2018-04-07T00:20:10.4048349Z;3783d543-8afc-48a1-b0b9-dcec70dc8cd3;6616.340000000;0.002021250;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:20:10.0000000Z;2018-04-07T00:20:10.4829940Z;40c0b5b0-327e-46ad-bf2d-2c2ae7ce75d5;6616.340000000;0.005576900;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:20:10.0000000Z;2018-04-07T00:20:10.2780913Z;a99719ba-551f-4e70-98e2-01aa5bc16aa0;6616.340000000;0.005574150;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:20:10.0000000Z;2018-04-07T00:20:10.5751238Z;2caf24eb-03ef-4b52-8e63-f94b3f467c90;6616.330000000;0.005585550;SELL
